R [[-7.775899975521153, 10.78814010549505, 7.31562825306796, 1.3149872032459555, 11.485366677866622, 1.8156060531385805, -11.480432133024763, -6.898112332559531, 0.812056075718921]]|[[-7.775899975521153, 10.78814010549505, 7.31562825306796, 1.3149872032459555, 11.485366677866622, 1.8156060531385805, -11.480432133024763, -6.898112332559531, 0.812056075718921]]|[[-7.775899975521153, 10.78814010549505, 7.31562825306796, 1.3149872032459555, 11.485366677866622, 1.8156060531385805, -11.480432133024763, -6.898112332559531, 0.812056075718921]]
R [[-8.58644607353812, -7.744561632522158, -4.031438763982557, -3.827045619441943, 2.037923124408465, -0.4335877189135182, -6.3216118775116135, -10.64275620466847, 6.459565761179114]]|[[-8.58644607353812, -7.744561632522158, -4.031438763982557, -3.827045619441943, 2.037923124408465, -0.4335877189135182, -6.3216118775116135, -10.64275620466847, 6.459565761179114]]|[[-8.58644607353812, -7.744561632522158, -4.031438763982557, -3.827045619441943, 2.037923124408465, -0.4335877189135182, -6.3216118775116135, -10.64275620466847, 6.459565761179114]]
R [[-8.76051856088419, 10.19400417738495, 9.05610753456461, 0.465042987805397, -5.6150289592036735, -10.118508987939315, 7.707557579598809, 6.748712279678799, 0.4330547988322042]]|[[-8.76051856088419, 10.19400417738495, 9.05610753456461, 0.465042987805397, -5.6150289592036735, -10.118508987939315, 7.707557579598809, 6.748712279678799, 0.4330547988322042]]|[[-8.76051856088419, 10.19400417738495, 9.05610753456461, 0.465042987805397, -5.6150289592036735, -10.118508987939315, 7.707557579598809, 6.748712279678799, 0.4330547988322042]]
R [[1.18316732056498, 2.610342450231375, -2.9209663837579853, 11.925837146657248, 2.9358139530204035, -10.294695928165954, 1.4349802511055447, 4.1735067954977225, 10.539161072617919]]|[[1.18316732056498, 2.610342450231375, -2.9209663837579853, 11.925837146657248, 2.9358139530204035, -10.294695928165954, 1.4349802511055447, 4.1735067954977225, 10.539161072617919]]|[[1.18316732056498, 2.610342450231375, -2.9209663837579853, 11.925837146657248, 2.9358139530204035, -10.294695928165954, 1.4349802511055447, 4.1735067954977225, 10.539161072617919]]
R [[-4.267711855778388, -1.8906848034410046, 4.651939956044767, 1.8553478449840384, 3.7588484981510835, -9.124440451207573, -8.418963661992798, -5.317594349795102, -8.321801242722856]]|[[-4.267711855778388, -1.8906848034410046, 4.651939956044767, 1.8553478449840384, 3.7588484981510835, -9.124440451207573, -8.418963661992798, -5.317594349795102, -8.321801242722856]]|[[-4.267711855778388, -1.8906848034410046, 4.651939956044767, 1.8553478449840384, 3.7588484981510835, -9.124440451207573, -8.418963661992798, -5.317594349795102, -8.321801242722856]]
R [[-10.894266092296974, -11.26206753484421, -10.365269029190095, 1.347742979551061, -4.066223028770305, -3.2003766492839265, -4.179085334341528, 8.946218564742338, -7.757329950981347]]|[[-10.894266092296974, -11.26206753484421, -10.365269029190095, 1.347742979551061, -4.066223028770305, -3.2003766492839265, -4.179085334341528, 8.946218564742338, -7.757329950981347]]|[[-10.894266092296974, -11.26206753484421, -10.365269029190095, 1.347742979551061, -4.066223028770305, -3.2003766492839265, -4.179085334341528, 8.946218564742338, -7.757329950981347]]
R [[4.39223930936955, 9.61476020621371, -0.0015401173736275808, 5.948667806616228, -11.676799078258728, -0.738692042607136, 5.519034062054644, -0.6936193923216294, 9.17036101065463]]|[[4.39223930936955, 9.61476020621371, -0.0015401173736275808, 5.948667806616228, -11.676799078258728, -0.738692042607136, 5.519034062054644, -0.6936193923216294, 9.17036101065463]]|[[4.39223930936955, 9.61476020621371, -0.0015401173736275808, 5.948667806616228, -11.676799078258728, -0.738692042607136, 5.519034062054644, -0.6936193923216294, 9.17036101065463]]
R [[2.953492015825649, -3.010061785764478, -6.85788739970635, 11.266193532530401, 3.486725301821348, 6.151481779471002, -11.890770146047094, -2.72594276465885, -8.812676550432657]]|[[2.953492015825649, -3.010061785764478, -6.85788739970635, 11.266193532530401, 3.486725301821348, 6.151481779471002, -11.890770146047094, -2.72594276465885, -8.812676550432657]]|[[2.953492015825649, -3.010061785764478, -6.85788739970635, 11.266193532530401, 3.486725301821348, 6.151481779471002, -11.890770146047094, -2.72594276465885, -8.812676550432657]]
R [[-10.457137002699628, -1.655390090889842, 11.593612710102132, -5.427015296870491, 10.465887217559349, 2.6230809156008448, -1.6702415010869451, -10.659498064454848, -10.76340399414417]]|[[-10.457137002699628, -1.655390090889842, 11.593612710102132, -5.427015296870491, 10.465887217559349, 2.6230809156008448, -1.6702415010869451, -10.659498064454848, -10.76340399414417]]|[[-10.457137002699628, -1.655390090889842, 11.593612710102132, -5.427015296870491, 10.465887217559349, 2.6230809156008448, -1.6702415010869451, -10.659498064454848, -10.76340399414417]]
R [[-7.185305047951463, -7.954138027238855, -7.4061411247599285, 4.544597693689951, 8.901650917323618, 5.97512229714124, 3.1791295624635527, 10.732348567893311, 9.851327238813077]]|[[-7.185305047951463, -7.954138027238855, -7.4061411247599285, 4.544597693689951, 8.901650917323618, 5.97512229714124, 3.1791295624635527, 10.732348567893311, 9.851327238813077]]|[[-7.185305047951463, -7.954138027238855, -7.4061411247599285, 4.544597693689951, 8.901650917323618, 5.97512229714124, 3.1791295624635527, 10.732348567893311, 9.851327238813077]]
R [[2.072926352813962, 3.533396401461742, 11.701922947851042, 7.014969187761171, -0.9064284768918505, -7.293554794017154, -3.339264596724881, 11.611324761726323, -9.354172702104895]]|[[2.072926352813962, 3.533396401461742, 11.701922947851042, 7.014969187761171, -0.9064284768918505, -7.293554794017154, -3.339264596724881, 11.611324761726323, -9.354172702104895]]|[[2.072926352813962, 3.533396401461742, 11.701922947851042, 7.014969187761171, -0.9064284768918505, -7.293554794017154, -3.339264596724881, 11.611324761726323, -9.354172702104895]]
R [[11.52369484261012, -10.749933350428613, 7.165018073519661, -11.442335616105819, 5.071310601042519, -5.726204844252793, 5.415083034317899, -8.420540193836406, 8.076514711832885]]|[[11.52369484261012, -10.749933350428613, 7.165018073519661, -11.442335616105819, 5.071310601042519, -5.726204844252793, 5.415083034317899, -8.420540193836406, 8.076514711832885]]|[[11.52369484261012, -10.749933350428613, 7.165018073519661, -11.442335616105819, 5.071310601042519, -5.726204844252793, 5.415083034317899, -8.420540193836406, 8.076514711832885]]
R [[8.791429932660868, -9.949099084838412, 0.058742317846238734, -8.827903654987814, 1.169616799386617, -0.34909209682407116, -6.199444590163853, -10.393286892088605, 9.934108585402107]]|[[8.791429932660868, -9.949099084838412, 0.058742317846238734, -8.827903654987814, 1.169616799386617, -0.34909209682407116, -6.199444590163853, -10.393286892088605, 9.934108585402107]]|[[8.791429932660868, -9.949099084838412, 0.058742317846238734, -8.827903654987814, 1.169616799386617, -0.34909209682407116, -6.199444590163853, -10.393286892088605, 9.934108585402107]]
R [[-11.655453015474393, -9.889727228476824, -10.26957083641726, 2.341080040200099, 9.529438714368919, 2.3353821796802876, 3.5063528779803548, -2.0356205138323897, -11.642190709870803]]|[[-11.655453015474393, -9.889727228476824, -10.26957083641726, 2.341080040200099, 9.529438714368919, 2.3353821796802876, 3.5063528779803548, -2.0356205138323897, -11.642190709870803]]|[[-11.655453015474393, -9.889727228476824, -10.26957083641726, 2.341080040200099, 9.529438714368919, 2.3353821796802876, 3.5063528779803548, -2.0356205138323897, -11.642190709870803]]
R [[2.0920452775989453, -3.8357931974772583, 9.714261850175873, 5.566408013024134, -9.798202053902553, -6.734619602924103, -0.5359847406252349, 1.450208179655709, 4.547618593849247]]|[[2.0920452775989453, -3.8357931974772583, 9.714261850175873, 5.566408013024134, -9.798202053902553, -6.734619602924103, -0.5359847406252349, 1.450208179655709, 4.547618593849247]]|[[2.0920452775989453, -3.8357931974772583, 9.714261850175873, 5.566408013024134, -9.798202053902553, -6.734619602924103, -0.5359847406252349, 1.450208179655709, 4.547618593849247]]
R [[6.204985953342444, 3.0111369978115015, 6.865742279314659, -7.091301796062171, 9.795646565265319, 7.144978798435474, -0.439401646150813, -7.3215340682324115, -5.017183537747337]]|[[6.204985953342444, 3.0111369978115015, 6.865742279314659, -7.091301796062171, 9.795646565265319, 7.144978798435474, -0.439401646150813, -7.3215340682324115, -5.017183537747337]]|[[6.204985953342444, 3.0111369978115015, 6.865742279314659, -7.091301796062171, 9.795646565265319, 7.144978798435474, -0.439401646150813, -7.3215340682324115, -5.017183537747337]]
R [[-4.328723898482728, 0.22376155944775, -10.119398035043622, -5.259504229286138, 4.22599613108347, -0.7044692474425602, -7.247711248216051, 7.227723246563748, 4.636302280488611]]|[[-4.328723898482728, 0.22376155944775, -10.119398035043622, -5.259504229286138, 4.22599613108347, -0.7044692474425602, -7.247711248216051, 7.227723246563748, 4.636302280488611]]|[[-4.328723898482728, 0.22376155944775, -10.119398035043622, -5.259504229286138, 4.22599613108347, -0.7044692474425602, -7.247711248216051, 7.227723246563748, 4.636302280488611]]
R [[8.224926902612719, -7.172103644300815, -1.3530947900273311, -1.9548496431877584, -8.332893586390032, 8.106277481409744, 11.314847981950152, -2.5117724763401164, 7.915698460009821]]|[[8.224926902612719, -7.172103644300815, -1.3530947900273311, -1.9548496431877584, -8.332893586390032, 8.106277481409744, 11.314847981950152, -2.5117724763401164, 7.915698460009821]]|[[8.224926902612719, -7.172103644300815, -1.3530947900273311, -1.9548496431877584, -8.332893586390032, 8.106277481409744, 11.314847981950152, -2.5117724763401164, 7.915698460009821]]
R [[9.872500298546925, -5.791164851699662, 8.677978016079223, -10.225055742378116, 8.084033861247931, -10.349833912173343, -10.726454342057027, -11.035367160974769, 10.48927342258186]]|[[9.872500298546925, -5.791164851699662, 8.677978016079223, -10.225055742378116, 8.084033861247931, -10.349833912173343, -10.726454342057027, -11.035367160974769, 10.48927342258186]]|[[9.872500298546925, -5.791164851699662, 8.677978016079223, -10.225055742378116, 8.084033861247931, -10.349833912173343, -10.726454342057027, -11.035367160974769, 10.48927342258186]]
R [[3.896935884245753, -7.024797519742879, 8.168798427017926, 0.26759480710404127, -5.77318791196915, -4.70737307913458, -4.28702535144828, 0.8632265769654133, -5.125336146981116]]|[[3.896935884245753, -7.024797519742879, 8.168798427017926, 0.26759480710404127, -5.77318791196915, -4.70737307913458, -4.28702535144828, 0.8632265769654133, -5.125336146981116]]|[[3.896935884245753, -7.024797519742879, 8.168798427017926, 0.26759480710404127, -5.77318791196915, -4.70737307913458, -4.28702535144828, 0.8632265769654133, -5.125336146981116]]
R [[-6.87683328020133, -4.038411411042357, 3.73334561000944, 0.9518264956914138, -10.26295312778926, -3.942831609200365, -6.575476260670911, 1.779159489176653, 2.8840447801956124]]|[[-6.87683328020133, -4.038411411042357, 3.73334561000944, 0.9518264956914138, -10.26295312778926, -3.942831609200365, -6.575476260670911, 1.779159489176653, 2.8840447801956124]]|[[-6.87683328020133, -4.038411411042357, 3.73334561000944, 0.9518264956914138, -10.26295312778926, -3.942831609200365, -6.575476260670911, 1.779159489176653, 2.8840447801956124]]
R [[-6.469808436784916, 5.157694776434269, -8.52344765267208, 3.283400990348115, -9.64427318811203, -9.649195070173517, 1.67440982854737, 7.509837277245399, -11.72288943719765]]|[[-6.469808436784916, 5.157694776434269, -8.52344765267208, 3.283400990348115, -9.64427318811203, -9.649195070173517, 1.67440982854737, 7.509837277245399, -11.72288943719765]]|[[-6.469808436784916, 5.157694776434269, -8.52344765267208, 3.283400990348115, -9.64427318811203, -9.649195070173517, 1.67440982854737, 7.509837277245399, -11.72288943719765]]
R [[6.791419017752773, 10.093173592166188, 6.556305511822401, 8.428516260055734, -7.424302918029607, -2.878975345639457, -10.810145941749843, 4.1537097595512655, -3.211291955366736]]|[[6.791419017752773, 10.093173592166188, 6.556305511822401, 8.428516260055734, -7.424302918029607, -2.878975345639457, -10.810145941749843, 4.1537097595512655, -3.211291955366736]]|[[6.791419017752773, 10.093173592166188, 6.556305511822401, 8.428516260055734, -7.424302918029607, -2.878975345639457, -10.810145941749843, 4.1537097595512655, -3.211291955366736]]
R [[3.1500135537194147, 8.045472689403148, -6.626023022651684, -10.532662425921217, -1.173103452733848, 10.863463886124347, -4.198748684167719, -10.415802659275485, -11.122888557890715]]|[[3.1500135537194147, 8.045472689403148, -6.626023022651684, -10.532662425921217, -1.173103452733848, 10.863463886124347, -4.198748684167719, -10.415802659275485, -11.122888557890715]]|[[3.1500135537194147, 8.045472689403148, -6.626023022651684, -10.532662425921217, -1.173103452733848, 10.863463886124347, -4.198748684167719, -10.415802659275485, -11.122888557890715]]
R [[1.4889675805873885, -3.804913765494966, 1.1745494064127815, 3.1777063104744094, 9.182954543137601, -9.74316713372856, 6.099921762723991, 4.007204067871086, 11.579702620530519]]|[[1.4889675805873885, -3.804913765494966, 1.1745494064127815, 3.1777063104744094, 9.182954543137601, -9.74316713372856, 6.099921762723991, 4.007204067871086, 11.579702620530519]]|[[1.4889675805873885, -3.804913765494966, 1.1745494064127815, 3.1777063104744094, 9.182954543137601, -9.74316713372856, 6.099921762723991, 4.007204067871086, 11.579702620530519]]
R [[1.353127773025168, 3.8365109074793136, -4.146210949490525, -1.558262265026002, -8.238503792433704, 0.7605194250079776, -3.525386689727691, 3.401003505866015, -9.181053749213884]]|[[1.353127773025168, 3.8365109074793136, -4.146210949490525, -1.558262265026002, -8.238503792433704, 0.7605194250079776, -3.525386689727691, 3.401003505866015, -9.181053749213884]]|[[1.353127773025168, 3.8365109074793136, -4.146210949490525, -1.558262265026002, -8.238503792433704, 0.7605194250079776, -3.525386689727691, 3.401003505866015, -9.181053749213884]]
R [[-9.214834863003796, -7.057141526040076, -9.313801966493175, 2.9530767482106093, 7.5165123120291994, 3.0724910874664495, -5.378340266774439, 5.174305032069558, 11.87129704485685]]|[[-9.214834863003796, -7.057141526040076, -9.313801966493175, 2.9530767482106093, 7.5165123120291994, 3.0724910874664495, -5.378340266774439, 5.174305032069558, 11.87129704485685]]|[[-9.214834863003796, -7.057141526040076, -9.313801966493175, 2.9530767482106093, 7.5165123120291994, 3.0724910874664495, -5.378340266774439, 5.174305032069558, 11.87129704485685]]
R [[5.131475045083992, -3.3324410552725716, 9.7220806437541, -11.373086364982521, -10.641893674254845, -10.439456905699029, 7.997691810464353, 11.897777127782803, -11.829638947912024]]|[[5.131475045083992, -3.3324410552725716, 9.7220806437541, -11.373086364982521, -10.641893674254845, -10.439456905699029, 7.997691810464353, 11.897777127782803, -11.829638947912024]]|[[5.131475045083992, -3.3324410552725716, 9.7220806437541, -11.373086364982521, -10.641893674254845, -10.439456905699029, 7.997691810464353, 11.897777127782803, -11.829638947912024]]
R [[8.199692410001639, -7.77434438522511, 6.117321091210368, 11.857416382096282, -1.5962615641802085, -1.3479688495429816, -4.192727055621422, 1.8698637756262553, -7.19812427220209]]|[[8.199692410001639, -7.77434438522511, 6.117321091210368, 11.857416382096282, -1.5962615641802085, -1.3479688495429816, -4.192727055621422, 1.8698637756262553, -7.19812427220209]]|[[8.199692410001639, -7.77434438522511, 6.117321091210368, 11.857416382096282, -1.5962615641802085, -1.3479688495429816, -4.192727055621422, 1.8698637756262553, -7.19812427220209]]
R [[-6.814283081938065, 7.769848027016327, -2.26210001918723, 0.7154302616380654, -1.0011959529643377, 5.150076164126407, 9.422287940182372, -4.046672999398617, -1.423972691952443]]|[[-6.814283081938065, 7.769848027016327, -2.26210001918723, 0.7154302616380654, -1.0011959529643377, 5.150076164126407, 9.422287940182372, -4.046672999398617, -1.423972691952443]]|[[-6.814283081938065, 7.769848027016327, -2.26210001918723, 0.7154302616380654, -1.0011959529643377, 5.150076164126407, 9.422287940182372, -4.046672999398617, -1.423972691952443]]
R [[8.90843829740648, -9.336140240121287, -6.464957871840003, -10.66426282184783, -6.155865319591269, -0.18076789850607966, -11.621089649152765, 8.736286034632101, -0.05084324564311693]]|[[8.90843829740648, -9.336140240121287, -6.464957871840003, -10.66426282184783, -6.155865319591269, -0.18076789850607966, -11.621089649152765, 8.736286034632101, -0.05084324564311693]]|[[8.90843829740648, -9.336140240121287, -6.464957871840003, -10.66426282184783, -6.155865319591269, -0.18076789850607966, -11.621089649152765, 8.736286034632101, -0.05084324564311693]]
R [[-1.2898784889456572, -4.489131085936503, -11.305034739404578, -6.101478130648051, -8.804644418704882, -6.9279992514240245, 0.640171227767258, -6.971271746217071, 8.862395795091192]]|[[-1.2898784889456572, -4.489131085936503, -11.305034739404578, -6.101478130648051, -8.804644418704882, -6.9279992514240245, 0.640171227767258, -6.971271746217071, 8.862395795091192]]|[[-1.2898784889456572, -4.489131085936503, -11.305034739404578, -6.101478130648051, -8.804644418704882, -6.9279992514240245, 0.640171227767258, -6.971271746217071, 8.862395795091192]]
R [[3.5396952250432214, 6.439838953549092, -4.970432768437871, 4.925415483575524, -8.424682138962645, -8.723093529572076, -2.4369916662059303, -2.6674896515601674, -2.9706105664548197]]|[[3.5396952250432214, 6.439838953549092, -4.970432768437871, 4.925415483575524, -8.424682138962645, -8.723093529572076, -2.4369916662059303, -2.6674896515601674, -2.9706105664548197]]|[[3.5396952250432214, 6.439838953549092, -4.970432768437871, 4.925415483575524, -8.424682138962645, -8.723093529572076, -2.4369916662059303, -2.6674896515601674, -2.9706105664548197]]
R [[5.675835586241533, 2.052789506958252, -6.527413081655958, 2.3938320536302626, -0.3082973876390831, -8.780543897299502, -8.43261164463457, -5.266480476744901, 10.108658771169011]]|[[5.675835586241533, 2.052789506958252, -6.527413081655958, 2.3938320536302626, -0.3082973876390831, -8.780543897299502, -8.43261164463457, -5.266480476744901, 10.108658771169011]]|[[5.675835586241533, 2.052789506958252, -6.527413081655958, 2.3938320536302626, -0.3082973876390831, -8.780543897299502, -8.43261164463457, -5.266480476744901, 10.108658771169011]]
R [[10.324176128510842, 9.458312247018853, 3.8981759947820116, -7.538950719907795, -1.549437018755004, 6.2040958197198535, -9.34302377930062, 8.621456850127295, -10.189542075800789]]|[[10.324176128510842, 9.458312247018853, 3.8981759947820116, -7.538950719907795, -1.549437018755004, 6.2040958197198535, -9.34302377930062, 8.621456850127295, -10.189542075800789]]|[[10.324176128510842, 9.458312247018853, 3.8981759947820116, -7.538950719907795, -1.549437018755004, 6.2040958197198535, -9.34302377930062, 8.621456850127295, -10.189542075800789]]
R [[-6.702565267152281, -8.246851495840627, -1.4571635554039588, 3.340398371363902, 6.337498202158464, 2.3757585285945897, -9.247361869849572, 11.305252573023246, 10.868254591000127]]|[[-6.702565267152281, -8.246851495840627, -1.4571635554039588, 3.340398371363902, 6.337498202158464, 2.3757585285945897, -9.247361869849572, 11.305252573023246, 10.868254591000127]]|[[-6.702565267152281, -8.246851495840627, -1.4571635554039588, 3.340398371363902, 6.337498202158464, 2.3757585285945897, -9.247361869849572, 11.305252573023246, 10.868254591000127]]
R [[-9.709002503705193, 9.27848675642506, 5.863644006176191, -11.12049480006302, 10.250610855572528, 0.4576105192877762, 0.26444837300758905, 9.535902003972119, -10.535517837276839]]|[[-9.709002503705193, 9.27848675642506, 5.863644006176191, -11.12049480006302, 10.250610855572528, 0.4576105192877762, 0.26444837300758905, 9.535902003972119, -10.535517837276839]]|[[-9.709002503705193, 9.27848675642506, 5.863644006176191, -11.12049480006302, 10.250610855572528, 0.4576105192877762, 0.26444837300758905, 9.535902003972119, -10.535517837276839]]
R [[-3.9652022833309886, 5.111201975268621, -8.722089768126901, 10.44597566223516, -5.80017960217031, -11.603049388032922, -1.1690126538241898, -5.868264623010196, 4.756945079078342]]|[[-3.9652022833309886, 5.111201975268621, -8.722089768126901, 10.44597566223516, -5.80017960217031, -11.603049388032922, -1.1690126538241898, -5.868264623010196, 4.756945079078342]]|[[-3.9652022833309886, 5.111201975268621, -8.722089768126901, 10.44597566223516, -5.80017960217031, -11.603049388032922, -1.1690126538241898, -5.868264623010196, 4.756945079078342]]
R [[-8.901531398463453, -0.5047129247603497, 6.564083482587733, 2.1389710728249725, -10.329520086737343, 11.17854741949187, 7.875035385470891, -1.2366922374845757, -5.310624078938638]]|[[-8.901531398463453, -0.5047129247603497, 6.564083482587733, 2.1389710728249725, -10.329520086737343, 11.17854741949187, 7.875035385470891, -1.2366922374845757, -5.310624078938638]]|[[-8.901531398463453, -0.5047129247603497, 6.564083482587733, 2.1389710728249725, -10.329520086737343, 11.17854741949187, 7.875035385470891, -1.2366922374845757, -5.310624078938638]]
R [[2.384672532369633, 1.232473883511437, 10.464124795591854, -7.818649059275299, 8.653710996582777, -0.556775566548481, -6.699792809378791, -5.370060577153155, -9.352735487174208]]|[[2.384672532369633, 1.232473883511437, 10.464124795591854, -7.818649059275299, 8.653710996582777, -0.556775566548481, -6.699792809378791, -5.370060577153155, -9.352735487174208]]|[[2.384672532369633, 1.232473883511437, 10.464124795591854, -7.818649059275299, 8.653710996582777, -0.556775566548481, -6.699792809378791, -5.370060577153155, -9.352735487174208]]
R [[8.117241160350172, -7.294023808393706, 2.4150822671708614, 8.970158846517513, 7.3876327872111816, -11.711143538559377, 11.286601238186549, 10.147969130066585, 2.1069646699758735]]|[[8.117241160350172, -7.294023808393706, 2.4150822671708614, 8.970158846517513, 7.3876327872111816, -11.711143538559377, 11.286601238186549, 10.147969130066585, 2.1069646699758735]]|[[8.117241160350172, -7.294023808393706, 2.4150822671708614, 8.970158846517513, 7.3876327872111816, -11.711143538559377, 11.286601238186549, 10.147969130066585, 2.1069646699758735]]
R [[4.963294861791638, 1.6428661637075344, 6.5616117629012685, 9.61093674268281, -3.4946530284162307, 1.7401195208881113, 2.580691168942913, -3.757173903404075, 9.672370842188954]]|[[4.963294861791638, 1.6428661637075344, 6.5616117629012685, 9.61093674268281, -3.4946530284162307, 1.7401195208881113, 2.580691168942913, -3.757173903404075, 9.672370842188954]]|[[4.963294861791638, 1.6428661637075344, 6.5616117629012685, 9.61093674268281, -3.4946530284162307, 1.7401195208881113, 2.580691168942913, -3.757173903404075, 9.672370842188954]]
R [[5.202543372411782, -7.786479467581377, 7.60723134271111, 3.2286688252522318, 2.8207587662687477, -1.5525387744025902, 3.0278619808487655, -8.147914895592695, 3.306891941787324]]|[[5.202543372411782, -7.786479467581377, 7.60723134271111, 3.2286688252522318, 2.8207587662687477, -1.5525387744025902, 3.0278619808487655, -8.147914895592695, 3.306891941787324]]|[[5.202543372411782, -7.786479467581377, 7.60723134271111, 3.2286688252522318, 2.8207587662687477, -1.5525387744025902, 3.0278619808487655, -8.147914895592695, 3.306891941787324]]
R [[4.4288932215772725, 9.476785611815899, 11.022765260575987, 8.00249473430189, -4.555582446468131, 0.8966879053870045, 1.435003619848569, 9.193698843451678, 1.2453232469217284]]|[[4.4288932215772725, 9.476785611815899, 11.022765260575987, 8.00249473430189, -4.555582446468131, 0.8966879053870045, 1.435003619848569, 9.193698843451678, 1.2453232469217284]]|[[4.4288932215772725, 9.476785611815899, 11.022765260575987, 8.00249473430189, -4.555582446468131, 0.8966879053870045, 1.435003619848569, 9.193698843451678, 1.2453232469217284]]
R [[-9.742146917809507, 4.105267361175407, 5.1214582377091205, 2.174378943875926, 11.668486838068091, 8.551884516661524, 10.99557039998362, 5.290669756494971, 10.221188299234878]]|[[-9.742146917809507, 4.105267361175407, 5.1214582377091205, 2.174378943875926, 11.668486838068091, 8.551884516661524, 10.99557039998362, 5.290669756494971, 10.221188299234878]]|[[-9.742146917809507, 4.105267361175407, 5.1214582377091205, 2.174378943875926, 11.668486838068091, 8.551884516661524, 10.99557039998362, 5.290669756494971, 10.221188299234878]]
R [[6.214158924705938, -2.327033265638647, -2.7524491833153384, -6.738224083752776, -7.135873729214999, 9.827729172656575, 6.729871120372252, -6.456486821181498, -8.293124217083903]]|[[6.214158924705938, -2.327033265638647, -2.7524491833153384, -6.738224083752776, -7.135873729214999, 9.827729172656575, 6.729871120372252, -6.456486821181498, -8.293124217083903]]|[[6.214158924705938, -2.327033265638647, -2.7524491833153384, -6.738224083752776, -7.135873729214999, 9.827729172656575, 6.729871120372252, -6.456486821181498, -8.293124217083903]]
R [[9.586068710827337, 0.7977339620212938, 4.109361129087521, 2.523474675792073, -11.45386309965074, -11.643347094730007, -5.927410509512331, -1.873417172242469, 9.560838503663845]]|[[9.586068710827337, 0.7977339620212938, 4.109361129087521, 2.523474675792073, -11.45386309965074, -11.643347094730007, -5.927410509512331, -1.873417172242469, 9.560838503663845]]|[[9.586068710827337, 0.7977339620212938, 4.109361129087521, 2.523474675792073, -11.45386309965074, -11.643347094730007, -5.927410509512331, -1.873417172242469, 9.560838503663845]]
R [[-11.903896365740415, -1.6226435611942502, 5.414282725717694, 6.155738770546179, 6.402322978974404, -4.2237375064070966, 8.811082488433193, -0.10500755858087629, 7.2471753911470636]]|[[-11.903896365740415, -1.6226435611942502, 5.414282725717694, 6.155738770546179, 6.402322978974404, -4.2237375064070966, 8.811082488433193, -0.10500755858087629, 7.2471753911470636]]|[[-11.903896365740415, -1.6226435611942502, 5.414282725717694, 6.155738770546179, 6.402322978974404, -4.2237375064070966, 8.811082488433193, -0.10500755858087629, 7.2471753911470636]]
R [[2.6136456839873325, 0.6546989152056089, 4.981896593645985, 3.2834173504116926, -2.2729318448721116, 3.382270546512739, -5.413394211219222, -6.4496441071691315, -0.9471159725627061]]|[[2.6136456839873325, 0.6546989152056089, 4.981896593645985, 3.2834173504116926, -2.2729318448721116, 3.382270546512739, -5.413394211219222, -6.4496441071691315, -0.9471159725627061]]|[[2.6136456839873325, 0.6546989152056089, 4.981896593645985, 3.2834173504116926, -2.2729318448721116, 3.382270546512739, -5.413394211219222, -6.4496441071691315, -0.9471159725627061]]
R [[-4.6281614728917795, 3.994069783159926, 7.955873213715272, 0.10560773673825352, -5.99758215721542, -0.13880720617300035, -3.943745336543625, -0.5310102577086298, 8.647108882466217]]|[[-4.6281614728917795, 3.994069783159926, 7.955873213715272, 0.10560773673825352, -5.99758215721542, -0.13880720617300035, -3.943745336543625, -0.5310102577086298, 8.647108882466217]]|[[-4.6281614728917795, 3.994069783159926, 7.955873213715272, 0.10560773673825352, -5.99758215721542, -0.13880720617300035, -3.943745336543625, -0.5310102577086298, 8.647108882466217]]
R [[7.314087766425459, 10.630057595357762, -3.4657985474992046, 4.362220618768774, 4.34159757159966, -6.319153282667077, -5.090323056126025, -4.808571762041678, -2.6078260986141117]]|[[7.314087766425459, 10.630057595357762, -3.4657985474992046, 4.362220618768774, 4.34159757159966, -6.319153282667077, -5.090323056126025, -4.808571762041678, -2.6078260986141117]]|[[7.314087766425459, 10.630057595357762, -3.4657985474992046, 4.362220618768774, 4.34159757159966, -6.319153282667077, -5.090323056126025, -4.808571762041678, -2.6078260986141117]]
R [[0.39913008021838614, -8.544366313905739, 10.769228491456907, 5.624966240258953, -6.1893185201915015, -7.190983913203325, -7.419783204879769, -9.995255010419541, -7.161711386503418]]|[[0.39913008021838614, -8.544366313905739, 10.769228491456907, 5.624966240258953, -6.1893185201915015, -7.190983913203325, -7.419783204879769, -9.995255010419541, -7.161711386503418]]|[[0.39913008021838614, -8.544366313905739, 10.769228491456907, 5.624966240258953, -6.1893185201915015, -7.190983913203325, -7.419783204879769, -9.995255010419541, -7.161711386503418]]
R [[-8.40466911015102, 3.2344112335722315, 4.399338931814476, 1.5731612303443754, -10.658976306759923, 3.5497583692505614, -8.803688328438238, -6.914675984325114, -2.023844763586485]]|[[-8.40466911015102, 3.2344112335722315, 4.399338931814476, 1.5731612303443754, -10.658976306759923, 3.5497583692505614, -8.803688328438238, -6.914675984325114, -2.023844763586485]]|[[-8.40466911015102, 3.2344112335722315, 4.399338931814476, 1.5731612303443754, -10.658976306759923, 3.5497583692505614, -8.803688328438238, -6.914675984325114, -2.023844763586485]]
